NOM_POBLAD,hosp_in_10km
CHONOPAMPA,0
HUAYHUINCA,0
QUIEBRA ONDA,0
CUEVA DEL SOLDADO,0
CULLUY,0
TAMBILLO,0
TRANCA,0
PUILLE,0
SHIHUALLA,0
PACATE,0
SAUCE,0
CALABAZA,0
CHACRASANA,0
LUCUMANI,0
TINGO,0
CAJAMARQUILLA,0
CALERAS,0
PARIA MINA,0
MIO,0
HUANCA,0
HUACHAC,0
PACLANCA,0
TINGO,0
CHOJAQUE,0
CASACANCHA,0
COLUTA,0
HUANCAMACHAY,0
URPASHCA,0
CHACCHA GRANDE,0
CARHUAC,0
PATALLAQUE,0
ACUSHICA,0
SHUNCHA,0
LLIRU,0
CHACA,0
HUISCACANCHA,0
CHALLUNI,0
TACPI,0
SHAYGUA,0
PALLCA,0
MALLA,0
PUNTERUMI,0
LUCUMANA,0
MIRAFLORES,0
MIRAMAR,0
ARENAL,0
LA TOMA,0
PUCCHANE,0
ANCHIMAJA,0
SACRAMPE,0
PUEBLO LIBRE,0
YANAJOME,0
TINLLA,0
QUITA,0
CHACRA ALTA,0
MALAIPUNCO,0
HUAQUINA,0
URURI,0
CHINCHAGOZA ANTIGÜA,0
HUACHICONA,0
QUEÑIHUA,0
MALCANCHI,0
LLANAHUANCHI,0
PERQUESHICA,0
UQUIA,0
MAQUINCAR,0
PALLICACHE,0
PIQUICHOAIRE,0
MONTEPATA,0
MILCA,0
NIÑO PAMPA,0
SAN PEDRO,0
LOS OLIVOS,0
HUARIPAMPA,0
CHUCLOCUYA,0
CHILCA,0
PUQUIÑA,0
TIMAPAMPA,0
HUANGRO,0
HUISHCOL,0
UNTURIOS,0
VISTA ALEGRE,0
ESCOMPILLA,0
MOCHO,0
URANMAYOC,0
PARCOCHACRA,0
HUACHILLON,0
MANCHAY,0
MITUALLANA,0
HUISHCACANCHA,0
ATACRA,0
AYUYOC,0
MAGDALENA,0
CHINCHAN,0
ANAY,0
ORCOCOCHA,0
SACALLA,0
UNTUN,0
PUCARA,0
MATAL,0
CHIQUILLA,0
APTOS,0
MATAGA,0
PAMPACANCHA,0
AYARHUAYQUE,0
YANAMA,0
ATUNGA,0
JUPAY,0
PURUCHAJA,0
UCJO,0
JURIPATA,0
CHICLLAPATA,0
PALAPANCHA,0
TUCUPAYEN,0
INGENIO,0
JAULLAMA,0
PILCOCANCHA,0
PATACANCHA,0
HUICLLO,0
PAMPACANCHA,0
HUARMUNE,0
SHULLAC,0
VENTANILLA,0
PUCACORRAL,0
LLANCAY,0
PUCLUNCHI,0
CHOCNA,0
SANTA PAMPA,0
ALLURAN,0
TOCLLA,0
HUAQUI,0
CHUCLLAPAMPA,0
ROPACOTO,0
CARHUACAYANGA,0
CURCO,0
HUACAYPACA,0
LLAMAPISILLO,0
CASHIPATA,0
CHAYANCA,0
QUISQUIS,0
NAUYANA,0
OCUSUYO,0
CACHAPATA,0
GUACAYAN,0
MATACORRAL,0
CUYIPUCRO,0
GARBANZO,0
CLASIFICADOR,0
HUARANGAYO,0
AICAGRANGA,0
PUQUIHUAYACO,0
PURUGUAY,0
CHIHUAMPUQUIO,0
CUTAY,0
JOIRE,0
HUILLCAPAMPA,0
YANASCANCHA,0
CHACRAPATA,0
CARAPILANA,0
CALLONA,0
PATACANCHA,0
PANTEON,0
TONTO,0
TUCTUCOCHA,0
JULLGA,0
HUAJRACANCHA,0
CORPAYEGUA,0
TUNACOCHA,0
CARQUILLAO,0
SAN LORENZO,0
LIMA,0
VITARTE,0
BARRANCO,0
BREÑA,0
CHORRILLOS,0
CIENEGUILLA,0
LINDERO,0
PICHICOTO,0
SAN ISIDRO,0
SAN VICENTE,0
PIEDRA LIZA,0
SAN FRANCISCO,0
EL AGUSTINO,0
JESUS MARIA,0
LA MOLINA,0
LA VICTORIA,0
LINCE,0
LURIN,0
LOS ALMACIGOS,0
RINCONADA DE LURIN,0
PAMPA DE LURIN,0
SANTA GENOVEVA,0
LOS MADEROS,0
CASCO VIEJO,0
MAGDALENA DEL MAR,0
PUEBLO LIBRE,0
MIRAFLORES,0
PACHACAMAC,0
PUENTE MANCHAY,0
TAMBUINGA,0
PAMPA DE FLORES,0
MANCHAY ALTO,0
INVASION (CEMENTERIO),0
MANCHAY BAJO,0
MALPASO,0
CARDAL,0
JATO SISA,0
PUCUSANA,0
HONDA,0
QUIPA,0
PUNTA HERMOSA,0
CAPILLA LUCUMO,0
CUCUYA,0
PAMPAPACTA,0
PUNTA NEGRA,0
CHANCHERIA,0
RIMAC,0
SAN BARTOLO,0
PLANTEL 41,0
PLANTEL 42,0
SAN BORJA,0
SAN ISIDRO,0
SAN JUAN DE LURIGANCHO,0
CIUDAD DE DIOS,0
SAN LUIS,0
BARRIO OBRERO DEL PUENTE DEL EJERCITO,0
SAN MIGUEL,0
SANTA ANITA,0
SANTA MARIA DEL MAR,0
SANTIAGO DE SURCO,0
SURQUILLO,0
VILLA EL SALVADOR,0
VILLA MARIA DEL TRIUNFO,0
SAN JUAN DE TANQUE,0
COÑE,0
ANTAHUALLA,0
HUALLINTA,0
CHECA,0
CAYAHUASI,0
TORIHUASI,0
BUENA VISTA,0
MINAY,0
CORRAL QUEMADO,0
HUANCANI,0
COCHINERO,0
RETAMA,0
PACAYAL,0
CAPTO,0
LAS PALMAS,0
GARITA DE CONTROL,0
OLOF PALME,0
PAPA LEON TRECE,0
LOS PILARES,0
EL COLORADO,0
MILAGRO,0
POZO BLANCO,0
ANTIOQUIA,0
CHONTAY,0
SIERRA MORENA,0
SAN MARTIN,0
BALCONCILLO DE AVIVAY,0
VICHUYA,0
BALCONCILLO DE LAS PALMAS,0
CANTURIA,0
SISICAYA,0
PAMPA SISICAYA,0
ANTAPUCRO,0
CHILLACO CHICO,0
OCURURE,0
PALMA DERECHA,0
PALMA IZQUIERDA,0
PACASHUAQUI,0
VILCATAURE,0
CHAMANA,0
PAYACACHE,0
PICUYA,0
TANQUIRE,0
ESQUINA,0
PAMPA GRANDE,0
PICHIHUAYQUE,0
LACAPUCIO,0
COCHAHUAYC0,0
CASILA ALTO,0
CACILA BAJO,0
CUTAMA,0
EL PINO,0
MONTERRICO,0
LUCUMINE,0
TUTANA,0
SAN JOSE DE LOS CHORRILLOS,0
HOYADA,0
CUMPARCITA,0
SAN MARTIN DE ORCOCOTO,0
RIO SECO,0
CHAUPERARCA,0
LACAPUCRO,0
SIMPLAYA,0
MOLLE,0
CHIGUALIACO,0
ANSAJA,0
PAMPA CHICA,0
HUALAYCA,0
CHAGUE,0
BUENA VISTA,0
JANTAJA,0
LANJUNA,0
FUNDO COMUN,0
LICHEJA,0
ARAUCA,0
QUINTA VILLARAN,0
CHUMPIYA,0
LANCHI,0
JATO,0
HUAROCHIRI,0
CANCHAHUARA,0
HUASCAYANGA,0
CHAPNA,0
CUSHASHICA,0
CALLEJON,0
TRANQUITA,0
LUPO,0
ALISO,0
AÑI,0
CHAQUISA,0
LLAMBIA,0
INCOLAYA,0
HUANCHACA,0
LINCANA,0
PATA,0
MARCACOTO,0
MARCA GUINDA,0
KORIHUANKA,0
PUNCUAYQUE,0
CHILCANCHI,0
CUCHICALA,0
OTRABANDA,0
MATAHUANCHI,0
AYSHA CANGUILLE,0
AISHA,0
CHACARILLA,0
QUILOTA,0
CORMANCHE,0
HUAÑE,0
CORRALON,0
CRUZ DE PASO,0
PACOMANTA,0
PACHACOSA,0
MAYAMA,0
LAHUAYTAMBO,0
SHICACA,0
SANTA ANA,0
HUERTA,0
QUILCO,0
LA PEDRERA,0
LA MINA,0
HUATIACAYA,0
CRUZ DE LAYA,0
CHAUPERARCA,0
LASHIJAYA,0
CANLLE,0
AGUASQUICHE,0
HUAYRUNA,0
POJUAYQUE,0
LANGA,0
MOLINO,0
RIO SECO,0
TAUQUICHA,0
ABICUBA,0
JUINGUIRE,0
APRURI,0
AJICANZA,0
SHUCUMARCA,0
COLCAHUA,0
CERRO MORADO,0
CHUJUMALLA,0
MASCATUME,0
INASPUNCO,0
TOTORACHE,0
LLACCHI,0
SAN VICENTE,0
LOMAGIRE,0
CHUMIRE,0
LUQUIJIACHI,0
MATARACHI,0
ESCANQUICHE,0
SAN LAZARO DE ESCOMARCA,0
TAMBOCAYA,0
CASCAJO,0
LACHICO,0
COMPALLUNCO,0
AÑATAJA,0
ANCHICOCHA,0
COCHACOLLITA,0
DOS CHAMPAS,0
MARIATANA,0
PACO MANTA,0
CERRO COLARADO,0
CULICANCHI,0
COTO,0
YAULI,0
CHILCACOCHA,0
CASERINA,0
ANTIBAL,0
YACACHI,0
PUNCO,0
SALAGUTO,0
SANINCACHI,0
SHUNTUCHA,0
HUAYCHAO,0
TANTALITA,0
CHUNAPATA,0
CUTESCANSA,0
MORO,0
HUACHALCOÑA,0
POTRERO GRANDE,0
PUQUIO EMPEDRADO,0
QUIHUINCHO,0
CARBON,0
CAPUTISH,0
CALAHUAYA,0
VILLA MARIA,0
CHATACANCHA,0
CHICHACARA,0
PULACAMA,0
YAYAMA,0
VILLA PAMPILLA,0
CUCULI,0
CACTU,0
NOAL,0
CHATACHANQUI HUAYQUI,0
LLAQUIMASCA,0
PIE LA CUESTA,0
SAN ANDRES DE TUPICOCHA,0
PUQUIO TAMPUCAYA,0
TURCO,0
PACOTA,0
URURI,0
CULLPE,0
SIMUÑA,0
SOSICA,0
MACAZAN,0
CUÑANCHI,0
CHICTA,0
SAN DAMIAN,0
LLAQUISTAMBO,0
MALAIPUNCO,0
PIEDRA TORO,0
SHICASHICA,0
SANTA ROSA,0
ÑIQUITA,0
CHOGA,0
QUISERHUAYQUI,0
OSUNA,0
CHUBARACA,0
CHACRA CHACRA,0
MITO PAMPA,0
PAHUAYQUE,0
SANQUE,0
CONCHASICA,0
SANTA CATALINA,0
TINGO,0
SUNICANCHA,0
BOLICHE,0
SHINSHO,0
SAN JUAN DE TANTARANCHE,0
MACUAYQUE,0
AGLLAPUQUIO,0
CARHUAPAMPA,0
LLULLUCHE,0
LLILLIMATE,0
HUALLACANCHA,0
LAPSA,0
SAN LORENZO DE QUINTI,0
TOTORAL,0
SUYOC,0
CHAPLACO,0
RANRACANCHA,0
UCHCAJ,0
AGUASNIV,0
PITICOCHA,0
YACUPIANA,0
TORMANYAPACCHA,0
HUACHIPAMPA,0
LLACUASMACHAC,0
PAMPANYA,0
MOYA,0
MARGA,0
CASERHUANCA,0
SHAULLA,0
PISGUPIANA,0
SICACANCHA,0
MACHAY,0
HUARAGUÑE,0
CANCHAPAGA,0
CHAICHACA,0
COLLOTACHI,0
CHISCHIPAMPA,0
MANCACOCHA,0
HUALLACANCHA,0
SHINGUIA,0
PATIO,0
MURGO,0
AMPICANCHA,0
HUANAGAYAN,0
CHACAHUARA,0
PIRA,0
VILLANANCHI,0
CHACHA,0
CHANI,0
MARHUAYQUE,0
RAQUIPA,0
AGANTE,0
CHOCTA,0
PUMAPUNCO,0
YUHUAMBRE,0
HUANCHAC,0
PALERMO,0
LUCMAPATA,0
QUITAPALTA,0
AMPE,0
PULCRO,0
CANCHARAN,0
HUANCAYA,0
PUNGUTO,0
SHUMTA,0
HUARAGUÑE,0
ACOCANCHA,0
PILLUYA,0
HUAQUIAJULLPA,0
COLLOTACANCHA,0
CORMACHAY,0
PARE PARE,0
LARAN,0
MALAMPE,0
HUANQUILLITA,0
QUIRIPUCO,0
CUPE,0
SHAQUILLA,0
PACLITO,0
URACAYAN,0
PATENTE,0
PUCLLUCANCHI .,0
LLIPATA,0
TUPILLA,0
ALLOCA,0
SAN PEDRO,0
ACHARE,0
ANGASPUNGO,0
LLANAYANTE,0
TAPUYA,0
CHICLLA,0
SANGALLAYA,0
CHACA,0
CHUNCASHICA (CHUCUNICHA),0
TALQUIMASCA,0
SIQUIRANCHE,0
PUCARA,0
OCOCA,0
OQUINTA,0
CHANCUYA,0
HUANCATA,0
CANTO DE CRUZ,0
CRUZPAMPA,0
CRUZ,0
YANATUPE,0
CAULLAMANCHI,0
CRUZ DE QUIRIPA,0
LUCHASO,0
QUIRIPA,0
LLUCOMUNE,0
PIEDRA LIZA,0
PIEDRA GRANDE,0
COLCATAMBO,0
CORANCHE,0
ECHADERAS,0
CHACARALTA,0
PUCLLACANCHA,0
CHACARILLA,0
CUCHILLA,0
CHICRE ALLOCA,0
CHICRE PACHAMARCA,0
CHINACHAY,0
PENCOLA,0
JOYA,0
SUCUYPAMPA,0
CORREVIENTO,0
SANTIAGO DE ANCHUCAYA,0
CALACHACA,0
CHANCHIN,0
OSOLGUTO,0
CHAQUISA,0
TINGUAL,0
HUANCHACA,0
QUIRIRRAYA,0
AGUAQUIRI,0
SIETE CORRALES,0
SANTO DOMINGO DE LOS OLLEROS,0
YUQUIYAUYA,0
YUMPO,0
CHICACOTO,0
CHINGLE,0
PUMASAULI,0
LA FLORIDA,0
ESCACANSA,0
MATARA,0
CHAPUNCO,0
LUCUMO,0
PASCANITA,0
PIEDRA GRANDE,0
SAN PEDRO DE HUALLANCHE,0
CORRALLACHE,0
COMALIPA,0
CASA ROSADA,0
LLACALLACA,0
CARRIZAL,0
CUCULI CHICO,0
YAUYOS,0
AQUICHA,0
CHARCA,0
HUAMUCHACA,0
QUICHCA,0
VICHCA,0
MAGDALENA,0
VICUYA,0
ALIS,0
TINCO ALIS,0
HUALARIA,0
QUIERO,0
PACCHA,0
YAURICOCHA,0
CHUMPE,0
YANAPACHACAN,0
TINCO,0
HUACUYPACHA,0
CUSHUROPATA,0
UCRUCANCHA,0
CORIAC,0
LIVIOCANCHA,0
AYAVIRI,0
PAMPA,0
JUÑUPUQUIO,0
PAMPAMASI,0
HUAYPANANGA,0
SEJLO,0
JALLES,0
CAUNO MOLINO,0
MANGUIA,0
URA,0
YUCA,0
HUAROPAMPA,0
HUILLCO,0
LURIN,0
HUISEN,0
PAQUIA,0
OLACE,0
CHUPAYHUA,0
CHINCHAN,0
SUNE,0
TINCO,0
HUALLANCOCHA,0
JINCHA,0
SACAYULA,0
HUACRAYO,0
RAZOPAMPA,0
AGO,0
SOTOCOCHA,0
CUSI,0
SUNTAMPO,0
ÑAUÑACO,0
PISHACO,0
MUYA,0
AMPI,0
YAULIA,0
CARHUAYO,0
LUCUPAMPA,0
PUCULLUY,0
PANTANE QUEBRADA,0
MOLINO CACHI,0
CARANIA,0
AVINCHO,0
TATIANGA,0
YUNGALLA,0
ACHIRI,0
HUAYÑIA,0
COCHAS,0
SAN ANDRES,0
CASCA,0
PONGOR,0
HUAMPARA,0
CARHUAYO,0
HUALANA,0
GRANADILLA,0
STO. DOMINGO,0
TELAR,0
PASHCA,0
LLUCUMA,0
SINOHUASI,0
PUEBLO VIEJO,0
CHILCUY,0
PUCLUPAMPA,0
CUSIPUNCO,0
SHIMAN,0
TRES CRUSES,0
YAHUARCOCHA,0
HUANCAYA,0
CHULLUS,0
ANQUI,0
TAMBOMACHAY,0
CHUQUIPITA,0
AFILADERO,0
QUILLCAY,0
CABRACANCHA,0
ANCHARACANCHA,0
CARHUACOCHA,0
QUIULLACOCHA,0
TINCO,0
APAS,0
YANAMA,0
CHAQUICOCHA,0
ZAPATERO,0
PACCHA,0
VILCA,0
ANTARON,0
HUINSO,0
POTENTE,0
PUCUCHO,0
GRANGRAMACHAY,0
VILCAMANTA,0
SUCHUC,0
HUANTAN,0
TORMAINO,0
CHASCACA,0
TINCO,0
ANCHACALLE,0
ESQUIVILCA,0
ACOPUCRO,0
JALCACHA,0
LANCHAYA,0
ASHANCO,0
GUANCHE,0
COCHILCA,0
AUPARCO,0
CHICAHUASI,0
UCHUCHO,0
SANTA ANA,0
HUAMPUNA,0
SHIMPE,0
PUCACORRAL,0
TAURA,0
PIUCHE,0
MANCHA PAMPA,0
HUAÑEC,0
PUNGUSH,0
JUGA JUGA,0
MAGAÑA,0
LARAOS,0
TINTIN,0
ASUCHA,0
LLAPAY,0
AHUICHO,0
ULLPO,0
PAMPARCA,0
CUCUR HUASI,0
QHINCHE,0
AYAPUNCO,0
PACHAS,0
IPILLO,0
LANCA,0
VERDEC,0
PACOCHA,0
LANGAYCO,0
UÑA CORRAL,0
MIRAFLORES,0
COTRAC,0
YUPANCA,0
MEDIO CASA,0
AHUAY,0
UMAN,0
QUICHE,0
HUAYLLACANCHA,0
LLICA,0
CUTUNI,0
TAMBO,0
TUCTO,0
ACHUCURA,0
PIÑOS,0
TAMARA,0
PIE DE LA CUESTA,0
TOMA IGLESIA,0
CUTULUME,0
CORRE VIENTO,0
QUINCHES,0
POCUNTURA,0
CULLCO,0
SURCAMBRA,0
QUISHPE,0
PAÑURA,0
PUCUNA,0
PAMPA CEBADA,0
SHANCAPATA,0
LLACANHUANA,0
YUPAY,0
TICLA,0
MALLEURAN,0
TAPACANCHA,0
POMAJAYA,0
SACRAMENTO,0
JUNTUPUQUIO,0
HUACCTA,0
SHUQUE,0
PEÑA BLANCO,0
AMANCAES,0
QUINOCAY,0
SAN JUAN DE TANQUI,0
PONGO,0
VISCAS,0
PANCAO ALTO,0
PUNQUI ALTO,0
PACUSH,0
HUAYULA,0
LURIN,0
CACHATUPE,0
CHACRAROSA,0
PUENTE CUELO,0
PALQUI,0
PICHU,0
OTUQUE,0
DANZA VENADO,0
CHACRA VIEJO,0
CUEVA,0
TALICOCHA,0
CHILCA PUQUIO,0
VENDIZAÑA,0
PICHIO,0
SAN JOAQUIN,0
CONDORHUAY,0
CHAJLACANCHA,0
PALGO,0
JALACANCHA,0
ALPEJUTO,0
PURCANCHA,0
UMASHCANCHA,0
AUMARCA,0
ESCOATIANA,0
ANTAHUACA,0
PUCLLEO,0
AMPIRCA,0
AUNCANCHA,0
SHAIGUA,0
JAJRARANGA,0
CORRAL DOBLE,0
COCHATUPE,0
PACHANCHAÑA,0
CHURCA,0
CANCHAJLAY,0
SACAJUÑA,0
ACHIQUIRE,0
TUMPURA,0
BUENAVISTA,0
MUCHANA,0
ÑAHUIN,0
SAN PEDRO DE PILAS,0
SAN MATEO,0
LLAMPAHUASI,0
PARSAI,0
HUANCALO,0
HUANGALUCHO,0
TANTA,0
MULLUCOCHA,0
OCLLA,0
MASHO,0
TANTA VIEJA,0
TAMBOHUAY,0
MOYA,0
HUASCACOCHA,0
YUPANCA,0
TOMAS,0
PACHAS,0
HUAYUNCA,0
SINHUA,0
CAPILLAYOC (ESTACION CAPILLOC),0
SIRIA,0
HUANCACHI,0
VITIS,0
QUILLCACANCHA,0
TUNSHUCANCHA,0
HUISCORAN,0
CASACANCHA,0
JATUNCANCHA,0
ASHINCUY,0
SALMACANCHA,0
HUAYLLACANCHA,0
MOGENETA,0
EL ERMITAÑO,0
LA MILLA,0
LA CAMPIÑA,0
LA MENACHO,0
ATARJEA,0
ATE,0
AURORA,0
ZARATE,0
CAMPOY,0
EL CLUB,0
PEDREROS,0
LA CAPITANA,0
HUACHIPA NORTE,0
MONTERRICO,0
SANTA MARÍA,0
SANTA CLARA,0
VALDIVIESO,0
BUENA VISTA,0
BARBADILLO,0
MAYORAZGO,0
LA PLANICIE,0
SAN JUAN,0
HORACIO ZEVALLOS,0
HUAYCAN,0
MANZANAL,0
HUAYCAN,0
CAMINITO,0
TAMBO VIEJO,0
VEINTE Y CUATRO DE JUNIO,0
LOS HUERTOS DE MANCHAY,0
SANTA ROSA,0
HUERTOS DE LA MOLINA,0
RINCONADA DEL LAGO,0
LA RINCONADA,0
RINCONADA ALTA,0
LAS PRADERAS,0
MUSA,0
CAMACHO,0
SALAMANCA,0
CHACARILLA DEL ESTANQUE,0
COTRIL,0
CHAMA,0
VISTA ALEGRE,0
SAN JUAN,0
VILLA,0
TABLADA DE LURIN,0
NUEVA ESPERANZA,0
VIRGEN DE LOURDES,0
ATOCONGO,0
JOSE GALVEZ,0
QUEBRADA VERDE,0
GUAYABO,0
PICAPIEDRA,0
TOMIBA,0
SAN FERNANDO,0
PAMPA EL MANZANO,0
PUCARA,0
SANTA RITA,0
LAS SALINAS,0
BUENAVISTA,0
SAN LUIS,0
CUATRO BOCAS,0
LAS PALMAS,0
VILLA LIBERTAD,0
JULIO C. TELLO,0
HUERTOS DE LURIN,0
URB. LOS CLAVELES,0
ARICA,0
SANTA CRUZ,0
MIRAMAR,0
CASA BLANCA,0
BOMBISO,0
CUCAYACU,0
SAN JOSE,0
SANTA ROSA,0
LOBO VARADO,0
NAPLO,0
DANIEL ALCIDES CARRION,0
SAN CARLOS,0
BENJAMIN DOIG,0
NARANJAL,0
SAN JAVIER ALTO,0
COLMACHE,0
CASALATA,0
SAN COSME,0
PUNCO,0
HUACCHO,0
LANZAZA GRANDE,0
CULMA,0
LILPAYA,0
PILLQUE,0
LOLICANCHA,0
SUNAMASA,0
LLAJOPAMPA,0
SUYTOPUQUIO,0
TAMBO,0
JASAL,0
PUCHUGAYA,0
TUCTUMASCA,0
CHAJLACANCHA,0
HUICSUPACCHA,0
CASAGRANDE,0
UCUS CORRAL,0
HUALLPETAMBO,0
CHERGANTO,0
JULLPA,0
ACHAPA,0
HUACHOS,0
YARANGANCHE,0
LINCHICANCHA,0
JERGUTO,0
OTUTO,0
LAYAN,0
TINCO,0
ROPACUTO,0
MANCACOTO,0
AUQUIJARA,0
JIGAGUA,0
PULPULLEJ,0
QUIHUISCANCHA,0
SHITIA,0
PIRCA PIRCA,0
TAMBOREAL,0
OCHSA,0
TAMBO,0
CASACANCHA,0
JAMACUNA,0
JATUNHUAY,0
JACHARUMI,0
PUCULLO,0
HUALCUPATA,0
SHALHUANCA,0
MANCACOCHA,0
CURUMACHAY,0
FLORAPATA,0
SHAIHUA,0
ATUPAYEN,0
SHITGA,0
PALLACANCHA CORRAL,0
PISGUTO,0
SHAIHUANCA BAJA,0
CALIENTE,0
MAYULI,0
CULLPA,0
PUTANA,0
PIGUYA,0
AMPITANA,0
HUALASGAYA,0
HUAYRINCA,0
UNOSAMPI,0
HUANCAPALLA,0
SUITUCANCHA,0
LLUNLLUN,0
HUAIQUICANCHA,0
HUANCALLANCHE,0
ATAHUACA,0
TULPUNCO,0
CHOLISA,0
OLLACANCHI,0
SOGUTO,0
SISAHUAYQUE,0
CALAHUAYTUBE,0
VIGAO,0
PUNCO,0
JULLILLANCHO,0
LA PAMPILLA,0
MICHACAYA,0
MICHACAYA,0
BUENOS AIRES,0
HUANINCANSA,0
CANTAGALLO,0
LLINULLE,0
JIÑAHUA,0
ALLAPACANA,0
PISHGE,0
CANTUSIA,0
JANAHUANA,0
TICTICANCHA,0
PAURACANCHA,0
SHUITO,0
CARHUATIANA,0
TUTURA,0
QUINHUAL,0
TRES PIEDRAS,0
CANCHARAN,0
CORINA,0
YERBA BUENA,0
LACHO,0
QUISHUARITO,0
PUCLO,0
MAYASIN,0
ULLMA,0
GUMARCA,0
MANCHATARA,0
LANGUASHI,0
EL LUCUMAR,0
MOLINO,0
PANCA,0
EL MOLINO,0
HUANCHUY,0
HUALULA,0
URSILAY,0
CUEVA ARGOLLA,0
CHAQUISCOCHA,0
UCHUC CANCHA,0
TAMBO,0
RIQUISCANCHA,0
CORRAL TUNAC,0
RUMICRUZ,0
CEBADACANCHA,0
PUSUCANCHA,0
YANAMACHAY,0
PACCHAPATA,0
ICURO,0
PONGO GRANDE,0
QUIMSACANCHA,0
TUCTOMACHAY,0
YURACCOCHA,0
SEPULTURA,0
URCUNCANCHA,0
PONGO CHICO,0
PATACANCHA,0
CARCAPATA,0
SANCHEZPATA,0
HUEGUE YACU,0
PAMPA,0
CARHUAMACHAY,0
LATAYMACHAY,0
CHUCLLAPATA,0
ACROYHUACHANA,0
CHIMPAHUAY,0
PACHACHACA,0
PALLACANCHA,0
CHUNARARAN,0
BAÑOS,0
UCHUCHUAYLLA,0
CACARA,0
HUASCAC,0
PISCOCOCHA,0
PISOCANCHA,0
QUISPICANCHA,0
YANACANCHA,0
ACARCA,0
RAUCA,0
TINYACPUQUIO,0
QUISICANCHA,0
PATAHUAY,0
PATA,0
AQUILLA,0
JANAYHUASI,0
SINHUA,0
HUAYÑIA,0
LLACSA,0
MATACANCHA,0
HUARUCO PAMPA,0
MINA RANRACANCHA,0
CULLPANA,0
QUILCASCA,0
PUMPURE,0
PILLCOCANCHA,0
MIRUYO,0
MILLPOC,0
HORNILLO,0
VINTORHUASI,0
VINTORHUASI,0
VOLCANHUASI,0
MILLAO,0
PATACOCHA,0
HUARUCO,0
TOLDOPATA,0
MACAPATA,0
CLIHUAN,0
QUIULLAPUQUIO,0
HUANCA,0
TUNSHO,0
HUAQUIS,0
MALPAPATA,0
CALPACUCHO,0
OQUESH PAMPA,0
CASHICASHI,0
TINCOPATA,0
ANCOALO,0
YURACPATA,0
BAÑADERO PAMPA,0
ICHIC RANGRA,0
CASAGRANDE,0
CUTUNIA CHICA,0
BAÑADERO,0
RANGRA,0
ANCACUCHO,0
CUÑE PAMPA,0
ERHUATA,0
ALTACARANJA,0
CONDUMIA,0
HUANTUYA,0
LLANCHA,0
SANQUE,0
SHALQUI,0
ARMAS,0
UCRO,0
LLAPAYCHACA,0
QUICHUA,0
CUSHQE,0
PUCUTANAN,0
HUALLHUA,0
MACHAY,0
AJOS CORRAL,0
PUCACHUCLLA,0
CHALLHUANI,0
YACAÑA,0
ACALLE,0
HUILLCUCHA,0
CUCURHUASI,0
TAMAMACHAY,0
MINA HUASI,0
SINHUA CORRAL,0
CALLISCA,0
VISCACOCHA,0
PUCA GALLO,0
CHIMPAHUASI,0
PUYO,0
TRAGADERO,0
COCHAHUACHACO,0
JATUNCHUCLLA,0
TULLPAYOC,0
CHAQUISCA,0
CHUSCO,0
YANAMA,0
RUPASCACURO,0
MISME,0
AIRINCA,0
CUÑI,0
CATAPHUASI,0
CULLAPAHUASIN,0
BELLAVISTA,0
FIERRO HUASI,0
ILLAPASCA,0
CARCAPIRHUA,0
CABILDO,0
PUCACHUCLLA,0
CURRUPAMPA,0
LLIHUA,0
HUIRUYA,0
YANACOCHA,0
ILLAPASCA,0
QUILLCASCA,0
FIERRUNA CORRAL,0
MUQUICHA,0
PUMACOCHA,0
CHACOTA,0
QUIMPATA,0
YACUMASACA,0
CANCHACASHA,0
BATIAYOC,0
SHUTCAPAMPA,0
ZANAHUAYCO,0
JATUN HUASI,0
PALCA,0
ANQUIRE,0
TRANCA,0
AUQUIPAMPA,0
PUNCARAQUE,0
LANCAQUE,0
PIRULLUYOC,0
LUNCHO,0
CALLILLE,0
AMAUCAY,0
MORRO DEL ARICA,0
HUALLINCA,0
ZANCUDO,0
ANTA,0
HUANCHAN,0
TACSA,0
CHACLAC,0
MAIZAL,0
QUIMSHA,0
LLIPLLEPAMPA,0
UCHPACANCHA,0
CONVENTO,0
HUANGA,0
LLAUCACHI,0
COCOCHE,0
UCHCAMUÑA,0
CHAQUENCA,0
ÑAHUINPUQUIO,0
HUAYÑIA BAJO,0
CHOCUERCO,0
MATAYA,0
PARUCO,0
TAMBO,0
SHIPAHIRI,0
SHANHUAYLLO,0
PASOPATA,0
OIRON,0
CHICCHICA,0
CARHUAC,0
PILANCA,0
CACHAPA,0
PARCACSHO,0
PUCAPAMPA,0
CHUCLLAHUACTA,0
HUARUCUYOC,0
HUARCUYO,0
VAQUEROHUASI,0
YANACANCHA,0
RUMISUNTO,0
CAICO,0
JATUNCHACA,0
CULLPA,0
UQUICHACA,0
MANAU,0
AYAMACHAY,0
SHURACORRAL,0
RUPASCAHUASI,0
VISCACHAYOC,0
MULLUNE,0
ACNO,0
PUCAHUARCO,0
CUSHURO,0
SANTA MARIA,0
QUISQUE,0
IGUANCAL,0
NARICUSIRI,0
TAPO,0
URB. EL TREBOL,0
JESUS DEL VALLE,0
EL ARENAL,0
SAN JUAN DE DIOS,0
VILLA HERMOSA,0
YANGAS,0
HUACTACANCHA,0
RODEO PAMPA,0
CHICHACARA BAJA,0
ATCOPALA,0
CACHICANCHA,0
DINAMARCA,0
